,CountryName,Date,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns
109,Hungary,20200419,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
110,Hungary,20200420,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
111,Hungary,20200421,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
112,Hungary,20200422,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
113,Hungary,20200423,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
114,Hungary,20200424,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
115,Hungary,20200425,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
116,Hungary,20200426,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
117,Hungary,20200427,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
118,Hungary,20200428,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
119,Hungary,20200429,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
120,Hungary,20200430,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
121,Hungary,20200501,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
122,Hungary,20200502,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
123,Hungary,20200503,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0
124,Hungary,20200504,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
125,Hungary,20200505,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
126,Hungary,20200506,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
127,Hungary,20200507,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
128,Hungary,20200508,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
129,Hungary,20200509,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
130,Hungary,20200510,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
131,Hungary,20200511,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
132,Hungary,20200512,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
133,Hungary,20200513,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
134,Hungary,20200514,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
135,Hungary,20200515,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
136,Hungary,20200516,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
137,Hungary,20200517,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0
138,Hungary,20200518,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
139,Hungary,20200519,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
140,Hungary,20200520,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
141,Hungary,20200521,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
142,Hungary,20200522,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
143,Hungary,20200523,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
144,Hungary,20200524,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
145,Hungary,20200525,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
146,Hungary,20200526,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
147,Hungary,20200527,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
148,Hungary,20200528,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
149,Hungary,20200529,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
150,Hungary,20200530,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
151,Hungary,20200531,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
152,Hungary,20200601,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
153,Hungary,20200602,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
154,Hungary,20200603,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
155,Hungary,20200604,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
156,Hungary,20200605,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
157,Hungary,20200606,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
158,Hungary,20200607,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
159,Hungary,20200608,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
160,Hungary,20200609,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
161,Hungary,20200610,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
162,Hungary,20200611,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
163,Hungary,20200612,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
164,Hungary,20200613,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
165,Hungary,20200614,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
166,Hungary,20200615,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
167,Hungary,20200616,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
168,Hungary,20200617,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
169,Hungary,20200618,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
170,Hungary,20200619,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
171,Hungary,20200620,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
172,Hungary,20200621,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
173,Hungary,20200622,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
174,Hungary,20200623,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
175,Hungary,20200624,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
176,Hungary,20200625,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
177,Hungary,20200626,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
178,Hungary,20200627,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
179,Hungary,20200628,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
180,Hungary,20200629,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
181,Hungary,20200630,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
182,Hungary,20200701,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
183,Hungary,20200702,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
184,Hungary,20200703,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
185,Hungary,20200704,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
186,Hungary,20200705,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
187,Hungary,20200706,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
188,Hungary,20200707,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
189,Hungary,20200708,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
190,Hungary,20200709,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
191,Hungary,20200710,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
192,Hungary,20200711,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
193,Hungary,20200712,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
194,Hungary,20200713,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
195,Hungary,20200714,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
196,Hungary,20200715,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
197,Hungary,20200716,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
198,Hungary,20200717,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
199,Hungary,20200718,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
200,Hungary,20200719,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
201,Hungary,20200720,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
202,Hungary,20200721,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
203,Hungary,20200722,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
204,Hungary,20200723,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
205,Hungary,20200724,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
206,Hungary,20200725,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
207,Hungary,20200726,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
208,Hungary,20200727,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
209,Hungary,20200728,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
210,Hungary,20200729,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
211,Hungary,20200730,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
212,Hungary,20200731,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
213,Hungary,20200801,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
214,Hungary,20200802,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
215,Hungary,20200803,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
216,Hungary,20200804,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
217,Hungary,20200805,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
218,Hungary,20200806,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
219,Hungary,20200807,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
220,Hungary,20200808,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
221,Hungary,20200809,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
222,Hungary,20200810,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
223,Hungary,20200811,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
224,Hungary,20200812,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
225,Hungary,20200813,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
226,Hungary,20200814,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
227,Hungary,20200815,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
228,Hungary,20200816,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
229,Hungary,20200817,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
230,Hungary,20200818,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
231,Hungary,20200819,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
232,Hungary,20200820,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
233,Hungary,20200821,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
234,Hungary,20200822,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
235,Hungary,20200823,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
236,Hungary,20200824,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
237,Hungary,20200825,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
238,Hungary,20200826,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
239,Hungary,20200827,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
240,Hungary,20200828,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
241,Hungary,20200829,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
242,Hungary,20200830,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
243,Hungary,20200831,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0
244,Hungary,20200901,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0
245,Hungary,20200902,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0
246,Hungary,20200903,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0
247,Hungary,20200904,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0
248,Hungary,20200905,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0
249,Hungary,20200906,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0
250,Hungary,20200907,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0
251,Hungary,20200908,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0
252,Hungary,20200909,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0
253,Hungary,20200910,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0
254,Hungary,20200911,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
255,Hungary,20200912,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
256,Hungary,20200913,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
257,Hungary,20200914,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
258,Hungary,20200915,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
259,Hungary,20200916,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
260,Hungary,20200917,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
261,Hungary,20200918,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
262,Hungary,20200919,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
263,Hungary,20200920,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
264,Hungary,20200921,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
265,Hungary,20200922,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
266,Hungary,20200923,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
267,Hungary,20200924,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
268,Hungary,20200925,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
269,Hungary,20200926,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
270,Hungary,20200927,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
271,Hungary,20200928,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
272,Hungary,20200929,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
273,Hungary,20200930,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
274,Hungary,20201001,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
275,Hungary,20201002,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
276,Hungary,20201003,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
277,Hungary,20201004,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
278,Hungary,20201005,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
279,Hungary,20201006,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
280,Hungary,20201007,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
281,Hungary,20201008,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
282,Hungary,20201009,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
283,Hungary,20201010,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
284,Hungary,20201011,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
285,Hungary,20201012,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
286,Hungary,20201013,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
287,Hungary,20201014,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
288,Hungary,20201015,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
289,Hungary,20201016,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
290,Hungary,20201017,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
291,Hungary,20201018,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
292,Hungary,20201019,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
293,Hungary,20201020,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
294,Hungary,20201021,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
295,Hungary,20201022,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
296,Hungary,20201023,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
297,Hungary,20201024,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
298,Hungary,20201025,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
299,Hungary,20201026,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
300,Hungary,20201027,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
301,Hungary,20201028,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
302,Hungary,20201029,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
303,Hungary,20201030,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
304,Hungary,20201031,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
305,Hungary,20201101,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
306,Hungary,20201102,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
307,Hungary,20201103,1.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0
308,Hungary,20201104,1.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0
309,Hungary,20201105,1.0,2.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0
310,Hungary,20201106,1.0,2.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0
311,Hungary,20201107,1.0,2.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0
312,Hungary,20201108,1.0,2.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0
313,Hungary,20201109,1.0,2.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0
314,Hungary,20201110,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
315,Hungary,20201111,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
316,Hungary,20201112,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
317,Hungary,20201113,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
318,Hungary,20201114,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
319,Hungary,20201115,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
320,Hungary,20201116,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
321,Hungary,20201117,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
322,Hungary,20201118,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
323,Hungary,20201119,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
324,Hungary,20201120,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
325,Hungary,20201121,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
326,Hungary,20201122,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
327,Hungary,20201123,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
328,Hungary,20201124,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
329,Hungary,20201125,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
330,Hungary,20201126,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
331,Hungary,20201127,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
332,Hungary,20201128,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
333,Hungary,20201129,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
334,Hungary,20201130,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
335,Hungary,20201201,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
336,Hungary,20201202,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
337,Hungary,20201203,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
338,Hungary,20201204,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
339,Hungary,20201205,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
340,Hungary,20201206,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
341,Hungary,20201207,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
342,Hungary,20201208,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
343,Hungary,20201209,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
344,Hungary,20201210,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
345,Hungary,20201211,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
346,Hungary,20201212,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
347,Hungary,20201213,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
348,Hungary,20201214,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
349,Hungary,20201215,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
350,Hungary,20201216,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
351,Hungary,20201217,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
352,Hungary,20201218,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
353,Hungary,20201219,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
354,Hungary,20201220,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
355,Hungary,20201221,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
356,Hungary,20201222,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
357,Hungary,20201223,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
358,Hungary,20201224,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
359,Hungary,20201225,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
360,Hungary,20201226,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
361,Hungary,20201227,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
362,Hungary,20201228,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
363,Hungary,20201229,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
364,Hungary,20201230,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
365,Hungary,20201231,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
366,Hungary,20210101,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
367,Hungary,20210102,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
368,Hungary,20210103,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
369,Hungary,20210104,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
370,Hungary,20210105,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
371,Hungary,20210106,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
372,Hungary,20210107,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
373,Hungary,20210108,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
374,Hungary,20210109,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
375,Hungary,20210110,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
376,Hungary,20210111,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
377,Hungary,20210112,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
378,Hungary,20210113,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
379,Hungary,20210114,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
380,Hungary,20210115,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
381,Hungary,20210116,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
382,Hungary,20210117,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
383,Hungary,20210118,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
384,Hungary,20210119,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
385,Hungary,20210120,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
386,Hungary,20210121,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
387,Hungary,20210122,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
388,Hungary,20210123,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
389,Hungary,20210124,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
390,Hungary,20210125,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
391,Hungary,20210126,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
392,Hungary,20210127,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
393,Hungary,20210128,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
394,Hungary,20210129,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
395,Hungary,20210130,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
396,Hungary,20210131,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
397,Hungary,20210201,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
398,Hungary,20210202,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
399,Hungary,20210203,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
400,Hungary,20210204,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
401,Hungary,20210205,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
402,Hungary,20210206,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
403,Hungary,20210207,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
